Name,Year,Genre,Publisher,Studio,Critic_Score,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Platform
The Order: 1886,2015,Shooter,Sony Computer Entertainment,Ready at Dawn,6.2,0.44,0.86,0.07,0.25,1.62,PS4
The Outfit,2006,Action,THQ,Unknown,7.0,0.21,0.02,0.0,0.02,0.25,X360
The Polar Express,2004,Adventure,THQ,Blue Tongue,3.3,0.08,0.02,0.0,0.0,0.11,GC
The Powerpuff Girls: Relish Rampage,2002,Action,BAM! Entertainment,VIS Entertainment,3.8,0.22,0.17,0.0,0.06,0.45,PS2
The Rub Rabbits!,2006,Puzzle,Sega,Sonic Team,7.3,0.03,0.0,0.04,0.0,0.07,DS
The Saboteur,2009,Action,Electronic Arts,Pandemic Studios,7.1,0.46,0.46,0.0,0.13,1.05,Multi_Plateforme
The Scorpion King: Rise of the Akkadian,2002,Action,Universal Interactive,Point of View,5.2,0.08,0.02,0.0,0.0,0.11,GC
The Settlers 7: Paths to a Kingdom,2010,Strategy,Ubisoft,Blue Byte,7.8,0.0,0.27,0.0,0.04,0.31,PC
The Simpsons Game,2007,Platform,Electronic Arts,EA Redwood Shores,6.0,1.1600000000000001,1.29,0.0,0.55,3.0100000000000002,Multi_Plateforme
The Simpsons: Hit & Run,2003,Racing,VU Games,Radical Entertainment,7.7,2.5,2.39,0.0,0.8200000000000001,5.69,GC
The Simpsons: Road Rage,2001,Racing,Electronic Arts,Radical Entertainment,6.0,2.21,1.22,0.0,0.43,3.8499999999999996,GC
The Sims,2000,Simulation,Maxis,Maxis,8.9,0.01,0.03,0.0,0.0,0.05,PC
The Sims 2,2005,Simulation,Electronic Arts,Maxis,6.2,0.77,0.8700000000000001,0.0,0.37,2.0,Multi_Plateforme
The Sims 2 Holiday Edition,2005,Simulation,Electronic Arts,Maxis,2.0,0.0,0.0,0.0,0.0,0.0,PC
The Sims 2: Nightlife,2005,Simulation,Electronic Arts,Maxis,7.5,1.22,0.05,0.0,0.0,1.27,PC
The Sims 2: Pets,2006,Simulation,Electronic Arts,Maxis,4.8,1.32,1.37,0.0,0.45,3.1399999999999997,Multi_Plateforme
The Sims 3,2010,Simulation,Electronic Arts,The Sims Studio,5.6,3.7,8.85,0.05,1.1400000000000001,13.74,Multi_Plateforme
The Sims 3: Ambitions,2010,Simulation,Electronic Arts,EA Redwood Shores,7.9,0.0,0.29,0.0,0.16,0.45,PC
The Sims 3: Generations,2011,Simulation,Electronic Arts,The Sims Studio,6.5,0.4,0.23,0.0,0.0,0.63,PC
The Sims 3: Late Night Expansion Pack,2010,Simulation,Electronic Arts,The Sims Studio,7.5,0.59,0.88,0.0,0.22,1.69,PC
The Sims 3: Pets,2011,Simulation,Electronic Arts,The Sims Studio,7.0,0.54,0.0,0.0,0.0,0.54,Multi_Plateforme
The Sims 3: World Adventures,2009,Simulation,Electronic Arts,EA Redwood Shores,8.2,0.02,0.18,0.0,0.37,0.57,PC
The Sims 4,2014,Simulation,Electronic Arts,Maxis,7.0,1.2,2.6,0.0,0.3,4.1,PC
The Sims Medieval: Pirates and Nobles,2011,Simulation,Electronic Arts,The Sims Studio,5.5,0.05,0.08,0.0,0.01,0.15,PC
The Sims: Bustin' Out,2003,Simulation,Electronic Arts,Maxis,7.9,0.43,0.2,0.0,0.03,0.66,GC
The Sims: Medieval,2011,Simulation,Electronic Arts,The Sims Studio,7.2,0.29,0.32,0.0,0.09,0.7,PC
The Sims: Unleashed,2002,Simulation,Electronic Arts,Maxis,7.3,2.03,1.56,0.0,0.17,3.76,PC
The Sky Crawlers: Innocent Aces,2010,Simulation,Xseed Games,Project ACES,7.3,0.08,0.02,0.01,0.01,0.12,Wii
The Sly Collection,2010,Platform,Sony Computer Entertainment,Sanzaru Games,8.7,0.52,0.08,0.01,0.08,0.69,PS3
The SpongeBob SquarePants Movie,2004,Platform,THQ,Heavy Iron Studios,6.6,2.19,0.8500000000000001,0.0,0.21,3.24,Multi_Plateforme
The Sum of All Fears,2003,Shooter,Ubisoft,Red Storm Entertainment,3.2,0.03,0.01,0.0,0.0,0.03,GC
The Tomb Raider Trilogy,2011,Action,Square Enix,Crystal Dynamics,8.5,0.27,0.48,0.0,0.14,0.89,PS3
The Typing of the Dead,2001,Shooter,Sega,Smilebit,8.6,0.0,0.0,0.05,0.0,0.05,DC
The Urbz: Sims in the City,2004,Simulation,Electronic Arts,Maxis,7.6,0.24,0.14,0.0,0.02,0.4,GC
The Warriors,2007,Action,Rockstar Games,Rockstar Toronto / Leeds,8.1,0.23,0.02,0.0,0.03,0.28,PSP
The Witcher,2007,Role-Playing,Atari,CD Projekt Red Studio,7.9,0.0,0.05,0.0,0.01,0.06,PC
The Witcher 2: Assassins of Kings,2011,Role-Playing,Atari,CD Projekt Red Studio,8.8,0.27,0.56,0.0,0.14,0.98,PC
The Witcher: Enhanced Edition,2008,Role-Playing,Atari,CD Projekt Red Studio,8.3,0.32,0.01,0.0,0.0,0.33,PC
The Wizard of Oz: Beyond The Yellow Brick Road,2009,Role-Playing,Xseed Games,Media.Vision,6.4,0.13,0.0,0.0,0.01,0.15,DS
The Wonderful 101,2013,Action,Nintendo,PlatinumGames,8.0,0.15,0.11,0.08,0.02,0.36,WiiU
The World Ends With You,2008,Role-Playing,Square Enix,Square Enix,8.6,0.49,0.04,0.21,0.04,0.78,DS
The World Ends with You: Final Remix,2018,Role-Playing,Nintendo,Square Enix,7.4,0.14,0.08,0.03,0.02,0.27,NS
Theatrhythm: Final Fantasy,2012,Misc,Square Enix,Jupiter Multimedia,7.8,0.22,0.07,0.18,0.03,0.51,3DS
Theme Hospital,1997,Strategy,Electronic Arts,Bullfrog Productions,5.5,2.3299999999999996,0.12000000000000001,0.03,0.01,2.4899999999999998,PC
Theme Park Roller Coaster,2000,Strategy,Electronic Arts,Bullfrog Productions,7.9,0.23,0.18,0.0,0.06,0.48,PS2
Thief: The Dark Project,1998,Shooter,Eidos Interactive,Looking Glass Studios,9.3,0.0,0.01,0.0,0.0,0.01,PC
Thor: God of Thunder,2011,Action,Sega,Liquid Entertainment,6.4,0.4,0.2,0.0,0.060000000000000005,0.67,Multi_Plateforme
Threads of Fate,2000,Role-Playing,Square EA,SquareSoft,7.8,0.12,0.08,0.0,0.01,0.21,PS
Thrillville,2006,Strategy,LucasArts,Frontier Developments,7.4,0.18,0.0,0.0,0.02,0.2,PSP
Thrillville: Off the Rails,2007,Strategy,LucasArts,Frontier Developments,8.1,0.0,0.0,0.0,0.0,0.0,PC
Tiger Woods PGA Tour,2005,Sports,EA Sports,EA Canada,8.0,0.19,0.0,0.0,0.02,0.21,PSP
Tiger Woods PGA Tour 06,2005,Sports,EA Sports,EA Sports,6.9,0.46,0.0,0.0,0.03,0.51,PSP
Tiger Woods PGA Tour 07,2006,Sports,EA Sports,EA Redwood Shores,7.8,2.11,0.23,0.0,0.29000000000000004,2.63,Multi_Plateforme
Tiger Woods PGA Tour 08,2007,Sports,Electronic Arts,EA Salt Lake,7.4,1.07,0.16,0.0,0.16999999999999998,1.4,PSP
Tiger Woods PGA Tour 09,2008,Sports,EA Sports,EA Tiburon,5.2,0.41000000000000003,0.41000000000000003,0.0,0.2,1.01,PS3
Tiger Woods PGA Tour 10,2009,Sports,EA Sports,EA Tiburon,8.1,1.53,0.89,0.0,0.32,2.74,Multi_Plateforme
Tiger Woods PGA Tour 11,2010,Sports,EA Sports,EA Tiburon,7.9,0.88,0.79,0.0,0.23,1.8900000000000001,Multi_Plateforme
Tigger's Honey Hunt,2000,Platform,NewKidCo,Rivage Games,7.3,0.16,0.04,0.0,0.0,0.2,N64
Time Crisis,1997,Shooter,Namco,Namco,8.5,0.38,0.87,0.33,0.1,1.68,PS
Time Crisis 4,2007,Shooter,Namco Bandai,Bandai Namco Games,6.1,0.32,0.32,0.05,0.14,0.83,PS3
Time Crisis: Razing Storm,2010,Shooter,Namco Bandai,Nex Entertainment,5.8,0.18,0.21,0.07,0.08,0.54,PS3
TimeShift,2007,Shooter,Sierra Entertainment,Saber Interactive,7.0,0.36,0.02,0.0,0.03,0.41,X360
TimeSplitters 2,2002,Shooter,Eidos Interactive,Free Radical Design,9.1,0.34,0.27,0.0,0.09,0.7,PS2
TimeSplitters: Future Perfect,2005,Shooter,Electronic Arts,Free Radical Design,8.4,0.06,0.02,0.0,0.0,0.08,GC
Titan Quest,2006,Role-Playing,THQ,Iron Lore Entertainment,7.6,0.01,0.04,0.0,0.01,0.05,PC
Titan Quest: Immortal Throne,2007,Role-Playing,THQ,Iron Lore,8.3,0.0,0.0,0.0,0.0,0.0,PC
Titanfall 2,2016,Shooter,Electronic Arts,Respawn Entertainment,8.9,0.75,0.62,0.06,0.28,1.72,PS4
Tobal No.1,1996,Fighting,Sony Computer Entertainment,DreamFactory,7.7,0.12,0.08,0.66,0.06,0.92,PS
Tokyo Mirage Sessions #FE,2016,Role-Playing,Nintendo,Atlus,8.0,0.17,0.06,0.08,0.02,0.33,WiiU
Tom Clancy's EndWar,2008,Strategy,Ubisoft,Funatics Software,6.7,0.6799999999999999,0.25,0.01,0.09999999999999999,1.02,PSP
Tom Clancy's Ghost Recon 2,2005,Shooter,Ubisoft,Red Storm Entertainment,5.7,0.06,0.01,0.0,0.0,0.07,GC
Tom Clancy's Ghost Recon Advanced Warfighter,2006,Shooter,Ubisoft,Ubisoft Paris,9.1,1.4,0.02,0.02,0.1,1.54,X360
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,Shooter,Ubisoft,High Voltage Software / Ubisoft Paris,6.5,1.22,0.15000000000000002,0.02,0.16,1.55,PSP
Tom Clancy's Ghost Recon Wildlands,2017,Shooter,Ubisoft,Ubisoft Paris,7.0,2.05,1.87,0.22,0.62,4.7700000000000005,Multi_Plateforme
Tom Clancy's Ghost Recon: Shadow Wars,2011,Strategy,Ubisoft,Ubisoft,7.9,0.22,0.1,0.0,0.03,0.34,3DS
Tom Clancy's HAWX,2009,Action,Ubisoft,Ubisoft Romania,6.9,0.52,0.41000000000000003,0.07,0.15,1.1400000000000001,PS3
Tom Clancy's Rainbow Six 3,2004,Shooter,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,6.5,0.04,0.01,0.0,0.0,0.06,GC
Tom Clancy's Rainbow Six: Vegas,2006,Shooter,Ubisoft,Ubisoft Montreal,5.8,1.51,0.8500000000000001,0.02,0.33,2.7,PSP
Tom Clancy's Rainbow Six: Vegas 2,2008,Shooter,Ubisoft,Ubisoft Montreal,8.2,2.22,1.06,0.06,0.43000000000000005,3.76,PS3
Tom Clancy's Splinter Cell,2002,Action,Ubisoft,Ubisoft,9.3,1.85,1.04,0.0,0.13,3.02,XB
Tom Clancy's Splinter Cell 3D,2011,Action,Ubisoft,Gameloft,8.0,0.14,0.07,0.07,0.02,0.3,3DS
Tom Clancy's Splinter Cell Trilogy,2011,Action,Ubisoft,Ubisoft,6.5,0.0,0.09,0.0,0.02,0.11,PS3
Tom Clancy's Splinter Cell: Blacklist,2013,Action-Adventure,Ubisoft,Ubisoft Toronto,8.3,1.01,0.98,0.07,0.27,2.32,Multi_Plateforme
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,Ubisoft Montreal,7.8,0.76,0.4,0.0,0.05,1.2100000000000002,GC
Tom Clancy's Splinter Cell: Conviction,2010,Action,Ubisoft,Ubisoft Montreal,8.0,1.2,0.7,0.04,0.21,2.16,PC
Tom Clancy's Splinter Cell: Double Agent,2006,Action,Ubisoft,Ubisoft Shanghai,5.6,0.91,0.08,0.01,0.09,1.1,Multi_Plateforme
Tom Clancy's Splinter Cell: Essentials,2006,Shooter,Ubisoft,Ubisoft Montreal,5.6,0.17,0.01,0.0,0.02,0.2,PSP
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,Ubisoft,Ubisoft,6.7,0.8799999999999999,0.61,0.0,0.07,1.56,GC
Tomb Raider,1996,Action,Eidos Interactive,Core Design Ltd.,8.7,3.25,2.04,0.13,0.24,5.66,PC
Tomb Raider (2013),2013,Action,Square Enix,Crystal Dynamics,8.5,1.52,2.58,0.09,0.56,4.75,Multi_Plateforme
Tomb Raider II,1997,Adventure,Eidos Interactive,Core Design Ltd.,7.6,3.21,3.71,0.2,0.41000000000000003,7.53,PC
Tomb Raider III: Adventures of Lara Croft,1998,Adventure,Eidos Interactive,Core Design Ltd.,7.3,2.25,1.61,0.12,0.18,4.16,PC
Tomb Raider: Anniversary,2007,Action,Eidos Interactive,Crystal Dynamics,6.8,0.44999999999999996,1.08,0.0,0.29,1.81,Multi_Plateforme
Tomb Raider: Legend,2006,Action,Eidos Interactive,Crystal Dynamics,6.5,0.5599999999999999,0.41000000000000003,0.01,0.16,1.1300000000000001,Multi_Plateforme
Tomb Raider: Underworld,2008,Adventure,Eidos Interactive,Crystal Dynamics,6.3,1.1099999999999999,1.31,0.060000000000000005,0.38,2.86,Multi_Plateforme
Tomba!,1998,Platform,Sony Computer Entertainment,Whoopee Camp,8.6,0.15,0.1,0.0,0.02,0.26,PS
Tomodachi Life,2014,Simulation,Nintendo,Nintendo,7.8,0.97,2.64,1.98,0.28,5.88,3DS
Tony Hawk's American Sk8land,2005,Sports,Activision,Vicarious Visions,6.0,0.36,0.06999999999999999,0.0,0.02,0.44999999999999996,DS
Tony Hawk's American Wasteland,2005,Sports,Activision,Neversoft Entertainment,8.2,0.6100000000000001,0.09,0.0,0.04,0.74,GC
Tony Hawk's Pro Skater,1999,Sports,Activision,Edge of Reality,9.3,5.1,1.7799999999999998,0.02,0.23,7.129999999999999,N64
Tony Hawk's Pro Skater 2,2000,Sports,Activision,Neversoft Entertainment,8.5,4.49,1.88,0.02,0.23,6.619999999999999,Multi_Plateforme
Tony Hawk's Pro Skater 3,2001,Sports,Activision,Neversoft Entertainment,9.1,3.3600000000000003,1.48,0.01,0.48000000000000004,5.3100000000000005,Multi_Plateforme
Tony Hawk's Pro Skater 4,2002,Sports,Activision,Neversoft Entertainment,9.2,2.58,1.2999999999999998,0.01,0.37,4.25,GC
Tony Hawk's Project 8,2006,Sports,Activision,Neversoft Entertainment,6.3,1.8699999999999999,0.36,0.01,0.33,2.55,Multi_Plateforme
Tony Hawk's Proving Ground,2007,Sports,Activision,Neversoft Entertainment,7.2,0.49,0.02,0.0,0.04,0.56,X360
Tony Hawk's Underground,2003,Sports,Activision,Neversoft Entertainment,8.7,2.83,1.31,0.01,0.44,4.6,GC
Tony Hawk's Underground 2,2004,Sports,Activision,Neversoft Entertainment,8.5,0.38,0.1,0.0,0.01,0.5,GC
Tony Hawk's Underground 2 Remix,2005,Sports,Activision,Shaba Games,8.5,0.46,0.21,0.0,0.15,0.82,PSP
Tony Hawk: RIDE,2009,Sports,Activision,Robomodo / Buzz Monkey Software,4.3,1.53,0.42000000000000004,0.0,0.21000000000000002,2.16,Multi_Plateforme
Too Human,2008,Role-Playing,Microsoft Game Studios,Silicon Knights,6.5,0.38,0.3,0.03,0.08,0.78,X360
Top Gear RPM Tuning,2005,Racing,Kemco,Babylon Software,4.9,0.01,0.0,0.0,0.0,0.02,XB
Top Spin 2,2006,Sports,2K Sports,Indie Built,5.2,0.2,0.0,0.0,0.01,0.23,Multi_Plateforme
Top Spin 3,2008,Sports,2K Sports,Pam Development,7.8,0.16999999999999998,0.77,0.0,0.19,1.13,PS3
Top Spin 4,2011,Sports,2K Sports,2K Czech,8.2,0.36,0.7000000000000001,0.0,0.18,1.24,Multi_Plateforme
Torchlight,2009,Role-Playing,Perfect World Entertainment,Runic Games,8.4,0.0,0.06,0.0,0.01,0.07,PC
Total War: Rome II,2013,Strategy,Sega,The Creative Assembly,8.0,0.12,0.52,0.0,0.05,0.69,PC
TouchMaster,2007,Puzzle,Midway Games,Midway Studios San Diego,6.9,0.48,1.27,0.0,0.24,2.0,DS
Toy Story 3: The Video Game,2010,Action,Disney Interactive Studios,Avalanche Software,7.5,0.9199999999999999,0.6799999999999999,0.0,0.24000000000000002,1.85,PS3
Trace Memory,2005,Adventure,Nintendo,Cing,6.5,0.15,0.01,0.12,0.01,0.29,DS
TrackMania DS,2009,Racing,Atlus,Firebrand Games,7.5,0.06,0.01,0.0,0.01,0.08,DS
TrackMania: Build to Race,2011,Racing,City Interactive,Firebrand Games,7.0,0.09,0.11,0.0,0.02,0.23,Wii
Trainz,2002,Simulation,Strategy First,Auran Games,8.4,0.0,0.0,0.0,0.0,0.0,PC
Transformers,2004,Shooter,Atari,Melbourne House,7.8,0.63,0.49,0.0,0.16,1.29,PS2
Transformers: Cybertron Adventures,2010,Action,Activision,High Moon Studios,3.7,0.14,0.1,0.0,0.02,0.27,Wii
Transformers: Dark of the Moon,2011,Action,Activision,Behaviour Interactive Inc.,3.0,0.49,0.39999999999999997,0.0,0.13,1.02,Multi_Plateforme
Transformers: Revenge of the Fallen,2009,Action,Activision,Luxoflux Corp.,3.8,0.79,0.6799999999999999,0.0,0.26,1.74,Multi_Plateforme
Transformers: The Game,2007,Action,Activision,Savage Entertainment,4.3,0.74,0.31,0.0,0.21000000000000002,1.25,PSP
Transformers: War for Cybertron,2010,Action,Activision,High Moon Studios,7.3,0.63,0.32999999999999996,0.0,0.12000000000000001,1.0899999999999999,Multi_Plateforme
Trapped Dead,2011,Strategy,Meridian4,Headup Games / Crenetic,4.0,0.0,0.02,0.0,0.0,0.02,PC
Trauma Center: New Blood,2007,Simulation,Atlus,Atlus Co.,7.5,0.22,0.04,0.01,0.02,0.29,Wii
Trauma Center: Second Opinion,2006,Simulation,Atlus,Atlus Co.,8.2,0.28,0.01,0.03,0.03,0.34,Wii
Trauma Center: Under the Knife,2005,Simulation,Atlus,Atlus Co.,8.0,0.3,0.01,0.02,0.03,0.36,DS
Trauma Center: Under the Knife 2,2008,Simulation,Atlus,Atlus Co.,8.2,0.1,0.0,0.0,0.01,0.11,DS
Trauma Team,2010,Simulation,Atlus,Atlus Co.,8.1,0.14,0.0,0.02,0.01,0.17,Wii
Trigger Man,2004,Shooter,Crave Entertainment,Point of View,2.0,0.01,0.0,0.0,0.0,0.02,GC
Trine,2009,Platform,Nobilis,Frozenbyte,8.1,0.0,0.01,0.0,0.0,0.01,PC
Trine 2: Director's Cut,2012,Platform,Frozenbyte,Frozenbyte,7.8,0.0,0.04,0.0,0.0,0.04,WiiU
Trinity Universe,2010,Role-Playing,NIS America,Nippon Ichi Software / Gust,6.2,0.07,0.06,0.03,0.02,0.18,PS3
Trivial Pursuit,2009,Misc,Electronic Arts,Adrenalin Interactive,7.3,0.2,0.3,0.0,0.06,0.57,Wii
Tropico,2001,Strategy,Gathering of Developers,Gathering of Developers,8.7,0.0,0.0,0.0,0.0,0.0,PC
Tropico 2: Pirate Cove,2003,Simulation,Gathering of Developers,Frog City Software,8.3,0.0,0.0,0.0,0.0,0.0,PC
Tropico 3,2009,Strategy,Kalypso,Haemimont Games,7.7,0.15,0.06,0.03,0.02,0.26,PC
Tropico 4,2011,Strategy,Kalypso,Haemimont Games,7.9,0.1,0.13,0.0,0.03,0.26,PC
True Crime: New York City,2005,Action,Activision,EXAKT Entertainment,6.4,0.13,0.03,0.0,0.0,0.17,GC
True Crime: Streets of LA,2003,Action,Activision,EXAKT Entertainment,8.1,0.44,0.11,0.0,0.02,0.56,GC
Tube Slider,2003,Racing,NEC Interchannel,"Nd Cube Co., Ltd.",5.9,0.02,0.0,0.0,0.0,0.02,GC
Turok,2008,Shooter,Touchstone,Propaganda Games,6.6,0.46,0.2,0.01,0.07,0.75,X360
Turok 2: Seeds of Evil,1998,Shooter,Acclaim Entertainment,Iguana Entertainment,9.0,1.37,0.41,0.04,0.04,1.86,N64
Turok: Dinosaur Hunter,1997,Shooter,Acclaim Entertainment,Iguana Entertainment,8.9,1.14,0.32,0.05,0.0,1.51,N64
Turok: Evolution,2002,Shooter,Acclaim Entertainment,Acclaim Studios Austin,7.4,0.3,0.08,0.0,0.01,0.38,GC
Twin Sector,2010,Action,Headup Games,DNS Development,4.2,0.0,0.0,0.0,0.0,0.0,PC
Twisted Metal,1995,Action,Sony Computer Entertainment,SingleTrac,7.0,1.32,0.19,0.0,0.05,1.56,PS
Twisted Metal (2012),2012,Action,Sony Computer Entertainment,Eat Sleep Play,7.9,0.67,0.07,0.0,0.09,0.83,PS3
Twisted Metal 2,1996,Racing,Sony Computer Entertainment,SingleTrac,8.7,2.12,0.25,0.0,0.07,2.44,PS
Twisted Metal 4,1999,Racing,989 Studios,989 Studios,6.7,1.07,0.16,0.0,0.04,1.28,PS
Twisted Metal III,1998,Action,989 Studios,989 Studios,4.4,1.48,0.2,0.0,0.05,1.73,PS
Twisted Metal: Black,2001,Racing,Sony Computer Entertainment,Incognito Inc.,8.9,1.19,0.17,0.0,0.05,1.41,PS2
Twisted Metal: Head On,2005,Action,Sony Computer Entertainment,Incognito Inc.,7.5,0.71,0.0,0.0,0.06,0.77,PSP
Two Worlds,2007,Role-Playing,SouthPeak Interactive,Reality Pump,7.4,0.0,0.02,0.0,0.0,0.02,PC
Two Worlds II,2011,Role-Playing,SouthPeak Interactive,Reality Pump,6.5,0.75,0.26,0.09,0.1,1.21,Multi_Plateforme
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,Krome Studios,6.2,0.9199999999999999,0.54,0.0,0.16999999999999998,1.6199999999999999,Multi_Plateforme
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,Krome Studios,6.9,0.49,0.26,0.0,0.08,0.8400000000000001,Multi_Plateforme
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,Krome Studios,6.2,0.18,0.1,0.0,0.02,0.3,Multi_Plateforme
Tycoon City: New York,2006,Strategy,Atari,Deep Red,6.2,0.0,0.02,0.0,0.0,0.02,PC
UEFA Euro 2008 Austria-Switzerland,2008,Sports,Electronic Arts,Unknown,6.9,0.06,0.13,0.0,0.06,0.25,PSP
UFC 2009 Undisputed,2009,Fighting,THQ,Yuke's Osaka,8.4,2.55,0.8400000000000001,0.01,0.43,3.83,PS3
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,THQ,THQ,4.5,0.63,0.26,0.0,0.09,0.99,PS3
UFC Undisputed 2010,2010,Fighting,THQ,Yuke's Future Media Creators,7.7,1.81,0.78,0.02,0.34,2.95,Multi_Plateforme
Ultimate Fighting Championship: Throwdown,2002,Fighting,Crave Entertainment,Opus Studio,6.7,0.06,0.02,0.0,0.0,0.08,GC
Ultimate Ghosts 'n Goblins,2006,Platform,Capcom,Capcom,7.3,0.07,0.0,0.0,0.01,0.08,PSP
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,Capcom,8.3,0.0,0.03,0.04,0.0,0.07,X360
Ultimate Mortal Kombat,2007,Fighting,Midway Games,Other Ocean Interactive,7.3,0.07,0.01,0.0,0.01,0.09,DS
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,2003,Fighting,Bandai,Aki Corporation,8.0,0.04,0.01,0.08,0.0,0.14,GC
Ultimate NES Remix,2014,Action,Nintendo,Nintendo,7.0,0.19,0.11,0.0,0.03,0.33,3DS
Ultra Street Fighter II: The Final Challengers,2017,Fighting,Capcom,Capcom,7.0,0.22,0.22,0.09,0.04,0.57,NS
Uncharted 2: Among Thieves,2009,Action,Sony Computer Entertainment,Naughty Dog,9.5,3.28,2.22,0.21,1.02,6.74,PS3
Uncharted 3: Drake's Deception,2011,Action,Sony Computer Entertainment,Naughty Dog,9.3,2.77,2.81,0.19,1.06,6.84,PS3
Uncharted 4: A Thief's End,2016,Action,Sony Interactive Entertainment,Naughty Dog,9.2,4.49,3.93,0.21,1.7,10.33,PS4
Uncharted: Drake's Fortune,2007,Action,Sony Computer Entertainment,Naughty Dog,8.7,2.32,1.73,0.12,0.8,4.97,PS3
Undead Knights,2009,Action,Tecmo,Team Tachyon,6.6,0.05,0.01,0.06,0.01,0.12,PSP
Undertale,2018,Role-Playing,8-4,Toby Fox,9.0,0.0,0.0,0.02,0.0,0.02,NS
Universal Studios Theme Parks Adventure,2001,Misc,Kemco,Kemco,5.1,0.08,0.02,0.0,0.0,0.1,GC
Unlimited Saga,2003,Role-Playing,Square Enix,SquareSoft,4.9,0.1,0.08,0.56,0.03,0.77,PS2
Unreal Tournament 2003,2002,Shooter,Atari,Digital Extremes,9.0,0.0,0.01,0.0,0.0,0.01,PC
Unreal Tournament 2004,2004,Shooter,Atari,Epic Games,9.4,0.0,0.02,0.0,0.0,0.02,PC
Unreal Tournament III,2007,Shooter,Midway Games,Epic Games,7.8,0.5800000000000001,0.46,0.01,0.16,1.2,Multi_Plateforme
Unsolved Crimes,2008,Adventure,Atari,Now Production,6.0,0.04,0.01,0.0,0.0,0.05,DS
Untold Legends: Brotherhood of the Blade,2005,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,6.5,0.54,0.33,0.01,0.22,1.09,PSP
Untold Legends: The Warriors Code,2006,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,6.8,0.14,0.12,0.0,0.08,0.33,PSP
Up,2009,Adventure,THQ,THQ,6.5,0.2,0.07,0.0,0.03,0.29,X360
Urban Reign,2005,Action,Namco,Namco,7.5,0.04,0.03,0.0,0.01,0.08,PS2
VOEZ,2018,Music,PM Studios,Rayark Inc.,8.5,0.01,0.0,0.01,0.0,0.01,NS
Vagrant Story,2000,Role-Playing,Square EA,SquareSoft,9.3,0.3,0.2,0.3,0.06,0.87,PS
Valhalla Knights,2007,Role-Playing,Xseed Games,K2 LLC,5.2,0.15,0.0,0.07,0.01,0.24,PSP
Valhalla Knights 2,2008,Role-Playing,Xseed Games,K2 LLC,5.0,0.09,0.0,0.12,0.01,0.23,PSP
Valhalla Knights: Eldar Saga,2009,Role-Playing,Xseed Games,K2 / Kurogane,3.5,0.1,0.01,0.01,0.01,0.14,Wii
Valkyria Chronicles,2008,Role-Playing,Sega,Sega WOW Overworks,8.4,0.71,0.19,0.24,0.12,1.27,PS3
Valkyria Chronicles 4,2018,Strategy,Sega,Sega,8.6,0.12,0.04,0.02,0.02,0.19,NS
Valkyria Chronicles II,2010,Role-Playing,Sega,Sega WOW Overworks,8.1,0.12,0.16,0.18,0.09,0.54,PSP
Valkyrie Profile,2000,Role-Playing,Enix,tri-Ace,8.1,0.07,0.05,0.63,0.05,0.81,PS
Valkyrie Profile 2: Silmeria,2006,Role-Playing,Square Enix,tri-Ace,8.4,0.04,0.03,0.39,0.01,0.47,PS2
Valkyrie Profile: Covenant of the Plume,2009,Role-Playing,Square Enix,tri-Ace,7.5,0.22,0.02,0.16,0.02,0.42,DS
Valkyrie Profile: Lenneth,2006,Role-Playing,Square Enix,tri-Ace,8.1,0.17,0.01,0.16,0.02,0.36,PSP
Vampire Night,2001,Shooter,Namco,Wow Entertainment,6.4,0.07,0.05,0.0,0.02,0.14,PS2
Vampire Rain,2007,Action,AQ Interactive,Artoon,3.9,0.18,0.0,0.01,0.02,0.21,X360
Vampire Rain: Altered Species,2008,Action,Ignition Entertainment,Artoon,3.5,0.05,0.0,0.0,0.01,0.06,PS3
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010,Sports,Sega,Eurocom Entertainment Software,5.0,0.08,0.13,0.0,0.02,0.23,X360
Vandal Hearts,1997,Role-Playing,Konami,Konami Computer Entertainment Tokyo,7.7,0.14,0.09,0.19,0.03,0.45,PS
Vandal Hearts II,1999,Strategy,Konami,Konami,7.2,0.06,0.04,0.0,0.01,0.1,PS
Vanguard Bandits,2000,Strategy,Working Designs,S-Neo,6.4,0.04,0.03,0.0,0.0,0.07,PS
Vanquish,2010,Shooter,Sega,PlatinumGames,8.3,0.4,0.38,0.14,0.12,1.03,PS3
Velvet Assassin,2009,Shooter,SouthPeak Interactive,Replay Studios,5.3,0.14,0.02,0.01,0.01,0.18,PC
